Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
validator,org.apache.commons.validator,Var,clone,8,1,0,92,0,,
validator,org.apache.commons.validator,Var,getBundle,3,1,0,106,0,,
validator,org.apache.commons.validator,Var,getJsType,3,1,0,115,0,,
validator,org.apache.commons.validator,Var,getName,3,1,0,123,0,,
validator,org.apache.commons.validator,Var,getValue,3,1,0,131,0,,
validator,org.apache.commons.validator,Var,isResource,3,1,0,139,0,,
validator,org.apache.commons.validator,Var,setBundle,3,1,1,148,0,,
validator,org.apache.commons.validator,Var,setJsType,3,1,1,157,0,,
validator,org.apache.commons.validator,Var,setName,3,1,1,165,0,,
validator,org.apache.commons.validator,Var,setResource,3,1,1,173,0,,
validator,org.apache.commons.validator,Var,setValue,3,1,1,182,0,,
validator,org.apache.commons.validator,Var,toString,17,2,0,190,0,,
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,AbstractCalendarValidator,5,1,3,51,0,,
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,calculateCompareResult,10,3,3,66,0,,
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,calculateQuarter,10,2,2,88,0,,
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,compare,25,7,3,111,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,compareQuarters,11,3,3,167,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,compareTime,19,5,3,189,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,format,9,3,2,232,0,,
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,format,3,1,3,250,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,format,3,1,3,264,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,format,10,3,4,278,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,format,3,1,3,299,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,format,3,1,2,313,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,getFormat,30,6,1,326,0,,
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,getFormat,16,3,2,360,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,isValid,3,1,3,385,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,parse,12,3,4,398,0,org.apache.commons.validator.routines.AbstractCalendarValidator,org.apache.commons.validator.routines.AbstractCalendarValidator
validator,org.apache.commons.validator.routines,AbstractCalendarValidator,processParsedValue,0,1,2,422,0,,
validator,org.apache.commons.validator.routines,AbstractFormatValidator,AbstractFormatValidator,3,1,1,41,0,,
validator,org.apache.commons.validator.routines,AbstractFormatValidator,format,3,1,1,51,0,org.apache.commons.validator.routines.AbstractFormatValidator,org.apache.commons.validator.routines.AbstractFormatValidator
validator,org.apache.commons.validator.routines,AbstractFormatValidator,format,3,1,2,62,0,,
validator,org.apache.commons.validator.routines,AbstractFormatValidator,format,3,1,2,73,0,org.apache.commons.validator.routines.AbstractFormatValidator,org.apache.commons.validator.routines.AbstractFormatValidator
validator,org.apache.commons.validator.routines,AbstractFormatValidator,format,3,1,2,85,0,org.apache.commons.validator.routines.AbstractFormatValidator,org.apache.commons.validator.routines.AbstractFormatValidator
validator,org.apache.commons.validator.routines,AbstractFormatValidator,format,4,1,3,97,0,org.apache.commons.validator.routines.AbstractFormatValidator,org.apache.commons.validator.routines.AbstractFormatValidator
validator,org.apache.commons.validator.routines,AbstractFormatValidator,getFormat,0,1,2,111,0,,
validator,org.apache.commons.validator.routines,AbstractFormatValidator,isStrict,3,1,0,122,0,,
validator,org.apache.commons.validator.routines,AbstractFormatValidator,isValid,3,1,1,143,0,org.apache.commons.validator.routines.AbstractFormatValidator,org.apache.commons.validator.routines.AbstractFormatValidator
validator,org.apache.commons.validator.routines,AbstractFormatValidator,isValid,3,1,2,153,0,org.apache.commons.validator.routines.AbstractFormatValidator,org.apache.commons.validator.routines.AbstractFormatValidator
validator,org.apache.commons.validator.routines,AbstractFormatValidator,isValid,3,1,2,164,0,org.apache.commons.validator.routines.AbstractFormatValidator,org.apache.commons.validator.routines.AbstractFormatValidator
validator,org.apache.commons.validator.routines,AbstractFormatValidator,isValid,0,1,3,175,0,,
validator,org.apache.commons.validator.routines,AbstractFormatValidator,parse,14,4,2,185,0,org.apache.commons.validator.routines.AbstractFormatValidator,org.apache.commons.validator.routines.AbstractFormatValidator
validator,org.apache.commons.validator.routines,AbstractFormatValidator,processParsedValue,0,1,2,208,0,,
validator,org.apache.commons.validator.routines,AbstractNumberValidator,AbstractNumberValidator,5,1,3,58,0,,
validator,org.apache.commons.validator.routines,AbstractNumberValidator,determineScale,27,8,1,75,0,org.apache.commons.validator.routines.AbstractNumberValidator,org.apache.commons.validator.routines.AbstractNumberValidator
validator,org.apache.commons.validator.routines,AbstractNumberValidator,getFormat,0,7,1,108,0,org.apache.commons.validator.routines.AbstractNumberValidator,org.apache.commons.validator.routines.AbstractNumberValidator
validator,org.apache.commons.validator.routines,AbstractNumberValidator,getFormat,18,4,2,146,0,org.apache.commons.validator.routines.AbstractNumberValidator,org.apache.commons.validator.routines.AbstractNumberValidator
validator,org.apache.commons.validator.routines,AbstractNumberValidator,getFormatType,3,1,0,175,0,,
validator,org.apache.commons.validator.routines,AbstractNumberValidator,isAllowFractions,3,1,0,185,0,,
validator,org.apache.commons.validator.routines,AbstractNumberValidator,isInRange,3,1,3,196,0,org.apache.commons.validator.routines.AbstractNumberValidator,org.apache.commons.validator.routines.AbstractNumberValidator
validator,org.apache.commons.validator.routines,AbstractNumberValidator,isValid,3,1,3,209,0,org.apache.commons.validator.routines.AbstractNumberValidator,org.apache.commons.validator.routines.AbstractNumberValidator
validator,org.apache.commons.validator.routines,AbstractNumberValidator,maxValue,6,2,2,223,0,org.apache.commons.validator.routines.AbstractNumberValidator,org.apache.commons.validator.routines.AbstractNumberValidator
validator,org.apache.commons.validator.routines,AbstractNumberValidator,minValue,6,2,2,238,0,org.apache.commons.validator.routines.AbstractNumberValidator,org.apache.commons.validator.routines.AbstractNumberValidator
validator,org.apache.commons.validator.routines,AbstractNumberValidator,parse,9,2,3,253,0,org.apache.commons.validator.routines.AbstractNumberValidator,org.apache.commons.validator.routines.AbstractNumberValidator
validator,org.apache.commons.validator.routines,AbstractNumberValidator,processParsedValue,0,1,2,273,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,getInstance,3,1,0,74,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,BigDecimalValidator,3,1,0,82,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,BigDecimalValidator,3,1,1,89,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,BigDecimalValidator,3,1,3,99,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,isInRange,3,1,3,127,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,maxValue,3,1,2,140,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,minValue,3,1,2,152,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,processParsedValue,14,3,2,164,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,validate,3,1,1,189,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,validate,3,1,2,201,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,validate,3,1,2,213,0,,
validator,org.apache.commons.validator.routines,BigDecimalValidator,validate,3,1,3,226,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,getInstance,3,1,0,71,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,BigIntegerValidator,3,1,0,79,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,BigIntegerValidator,3,1,2,86,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,isInRange,3,1,3,111,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,maxValue,3,1,2,124,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,minValue,3,1,2,136,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,processParsedValue,3,1,2,148,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,validate,3,1,1,161,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,validate,3,1,2,173,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,validate,3,1,2,185,0,,
validator,org.apache.commons.validator.routines,BigIntegerValidator,validate,3,1,3,197,0,,
validator,org.apache.commons.validator.routines,ByteValidator,getInstance,3,1,0,70,0,,
validator,org.apache.commons.validator.routines,ByteValidator,ByteValidator,3,1,0,78,0,,
validator,org.apache.commons.validator.routines,ByteValidator,ByteValidator,3,1,2,85,0,,
validator,org.apache.commons.validator.routines,ByteValidator,isInRange,3,1,3,110,0,,
validator,org.apache.commons.validator.routines,ByteValidator,isInRange,3,1,3,123,0,org.apache.commons.validator.routines.ByteValidator,org.apache.commons.validator.routines.ByteValidator
validator,org.apache.commons.validator.routines,ByteValidator,maxValue,3,1,2,136,0,,
validator,org.apache.commons.validator.routines,ByteValidator,maxValue,3,1,2,148,0,org.apache.commons.validator.routines.ByteValidator,org.apache.commons.validator.routines.ByteValidator
validator,org.apache.commons.validator.routines,ByteValidator,minValue,3,1,2,160,0,,
validator,org.apache.commons.validator.routines,ByteValidator,minValue,3,1,2,172,0,org.apache.commons.validator.routines.ByteValidator,org.apache.commons.validator.routines.ByteValidator
validator,org.apache.commons.validator.routines,ByteValidator,processParsedValue,9,3,2,184,0,,
validator,org.apache.commons.validator.routines,ByteValidator,validate,3,1,1,207,0,,
validator,org.apache.commons.validator.routines,ByteValidator,validate,3,1,2,219,0,,
validator,org.apache.commons.validator.routines,ByteValidator,validate,3,1,2,231,0,,
validator,org.apache.commons.validator.routines,ByteValidator,validate,3,1,3,243,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,adjustToTimeZone,14,2,2,93,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,getInstance,3,1,0,113,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,CalendarValidator,3,1,0,121,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,CalendarValidator,3,1,2,129,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,compareDates,3,1,2,141,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,compareMonths,3,1,2,154,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,compareQuarters,3,1,2,167,0,org.apache.commons.validator.routines.CalendarValidator,org.apache.commons.validator.routines.CalendarValidator
validator,org.apache.commons.validator.routines,CalendarValidator,compareQuarters,3,1,3,180,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,compareWeeks,3,1,2,195,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,compareYears,3,1,2,208,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,processParsedValue,3,1,2,221,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,validate,3,1,1,233,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,validate,3,1,2,245,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,validate,3,1,3,257,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,validate,3,1,2,270,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,validate,3,1,3,282,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,validate,3,1,4,296,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,validate,3,1,3,311,0,,
validator,org.apache.commons.validator.routines,CalendarValidator,validate,3,1,2,324,0,,
validator,org.apache.commons.validator.routines,CodeValidator,CodeValidator,3,1,2,86,0,,
validator,org.apache.commons.validator.routines,CodeValidator,CodeValidator,3,1,3,97,0,,
validator,org.apache.commons.validator.routines,CodeValidator,CodeValidator,6,1,4,110,0,,
validator,org.apache.commons.validator.routines,CodeValidator,CodeValidator,3,1,2,127,0,,
validator,org.apache.commons.validator.routines,CodeValidator,CodeValidator,3,1,3,139,0,,
validator,org.apache.commons.validator.routines,CodeValidator,CodeValidator,11,2,4,153,0,,
validator,org.apache.commons.validator.routines,CodeValidator,getCheckDigit,3,1,0,175,0,,
validator,org.apache.commons.validator.routines,CodeValidator,getMaxLength,3,1,0,187,0,,
validator,org.apache.commons.validator.routines,CodeValidator,getMinLength,3,1,0,200,0,,
validator,org.apache.commons.validator.routines,CodeValidator,getRegexValidator,3,1,0,213,0,,
validator,org.apache.commons.validator.routines,CodeValidator,isValid,3,1,1,225,0,org.apache.commons.validator.routines.CodeValidator,org.apache.commons.validator.routines.CodeValidator
validator,org.apache.commons.validator.routines,CodeValidator,validate,22,7,1,244,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,createRangeValidator,31,7,2,290,0,org.apache.commons.validator.routines.CreditCardValidator,org.apache.commons.validator.routines.CreditCardValidator
validator,org.apache.commons.validator.routines,CreditCardValidator,isValid,3,1,1,297,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,match,3,1,1,302,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,validate,18,7,1,307,0,org.apache.commons.validator.routines.CreditCardValidator,org.apache.commons.validator.routines.CreditCardValidator
validator,org.apache.commons.validator.routines,CreditCardValidator,genericCreditCardValidator,3,1,0,332,0,org.apache.commons.validator.routines.CreditCardValidator,org.apache.commons.validator.routines.CreditCardValidator
validator,org.apache.commons.validator.routines,CreditCardValidator,genericCreditCardValidator,3,1,1,343,0,org.apache.commons.validator.routines.CreditCardValidator,org.apache.commons.validator.routines.CreditCardValidator
validator,org.apache.commons.validator.routines,CreditCardValidator,genericCreditCardValidator,3,1,2,355,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,validLength,11,4,2,369,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,CreditCardValidator,3,1,0,386,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,CreditCardValidator,6,2,1,395,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,CreditCardValidator,10,3,2,406,0,org.apache.commons.validator.routines.CreditCardValidator,org.apache.commons.validator.routines.CreditCardValidator
validator,org.apache.commons.validator.routines,CreditCardValidator,CreditCardValidator,6,2,1,427,0,org.apache.commons.validator.routines.CreditCardValidator,org.apache.commons.validator.routines.CreditCardValidator
validator,org.apache.commons.validator.routines,CreditCardValidator,CreditCardValidator,23,8,1,439,0,org.apache.commons.validator.routines.CreditCardValidator,org.apache.commons.validator.routines.CreditCardValidator
validator,org.apache.commons.validator.routines,CreditCardValidator,isOn,3,1,2,475,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,isValid,11,4,1,488,0,,
validator,org.apache.commons.validator.routines,CreditCardValidator,validate,13,4,1,505,0,,
validator,org.apache.commons.validator.routines,CurrencyValidator,getInstance,3,1,0,53,0,,
validator,org.apache.commons.validator.routines,CurrencyValidator,CurrencyValidator,3,1,0,61,0,,
validator,org.apache.commons.validator.routines,CurrencyValidator,CurrencyValidator,3,1,2,68,0,,
validator,org.apache.commons.validator.routines,CurrencyValidator,parse,19,5,2,80,0,,
validator,org.apache.commons.validator.routines,DateValidator,getInstance,3,1,0,90,0,,
validator,org.apache.commons.validator.routines,DateValidator,DateValidator,3,1,0,98,0,,
validator,org.apache.commons.validator.routines,DateValidator,DateValidator,3,1,2,106,0,,
validator,org.apache.commons.validator.routines,DateValidator,compareDates,5,1,3,118,0,org.apache.commons.validator.routines.DateValidator,org.apache.commons.validator.routines.DateValidator
validator,org.apache.commons.validator.routines,DateValidator,compareMonths,5,1,3,134,0,org.apache.commons.validator.routines.DateValidator,org.apache.commons.validator.routines.DateValidator
validator,org.apache.commons.validator.routines,DateValidator,compareQuarters,3,1,3,150,0,org.apache.commons.validator.routines.DateValidator,org.apache.commons.validator.routines.DateValidator
validator,org.apache.commons.validator.routines,DateValidator,compareQuarters,5,1,4,164,0,org.apache.commons.validator.routines.DateValidator,org.apache.commons.validator.routines.DateValidator
validator,org.apache.commons.validator.routines,DateValidator,compareWeeks,5,1,3,181,0,org.apache.commons.validator.routines.DateValidator,org.apache.commons.validator.routines.DateValidator
validator,org.apache.commons.validator.routines,DateValidator,compareYears,5,1,3,197,0,org.apache.commons.validator.routines.DateValidator,org.apache.commons.validator.routines.DateValidator
validator,org.apache.commons.validator.routines,DateValidator,getCalendar,11,2,2,213,0,,
validator,org.apache.commons.validator.routines,DateValidator,processParsedValue,3,1,2,231,0,,
validator,org.apache.commons.validator.routines,DateValidator,validate,3,1,1,243,0,,
validator,org.apache.commons.validator.routines,DateValidator,validate,3,1,2,255,0,,
validator,org.apache.commons.validator.routines,DateValidator,validate,3,1,3,267,0,,
validator,org.apache.commons.validator.routines,DateValidator,validate,3,1,2,280,0,,
validator,org.apache.commons.validator.routines,DateValidator,validate,3,1,3,293,0,,
validator,org.apache.commons.validator.routines,DateValidator,validate,3,1,4,307,0,,
validator,org.apache.commons.validator.routines,DateValidator,validate,3,1,3,322,0,,
validator,org.apache.commons.validator.routines,DateValidator,validate,3,1,2,336,0,,
validator,org.apache.commons.validator.routines,DomainValidator,arrayContains,3,1,2,1803,0,,
validator,org.apache.commons.validator.routines,DomainValidator,getInstance,4,1,0,1814,0,,
validator,org.apache.commons.validator.routines,DomainValidator,getInstance,7,2,1,1824,0,,
validator,org.apache.commons.validator.routines,DomainValidator,getInstance,4,1,2,1838,0,,
validator,org.apache.commons.validator.routines,DomainValidator,getTLDEntries,0,11,1,1857,0,,
validator,org.apache.commons.validator.routines,DomainValidator,isOnlyASCII,11,4,1,1907,0,,
validator,org.apache.commons.validator.routines,DomainValidator,unicodeToASCII,0,8,1,1919,0,org.apache.commons.validator.routines.DomainValidator,org.apache.commons.validator.routines.DomainValidator
validator,org.apache.commons.validator.routines,DomainValidator,updateTLDOverride,0,13,2,1964,0,,
validator,org.apache.commons.validator.routines,DomainValidator,DomainValidator,9,1,1,2083,0,,
validator,org.apache.commons.validator.routines,DomainValidator,DomainValidator,0,9,2,2097,0,,
validator,org.apache.commons.validator.routines,DomainValidator,chompLeadingDot,6,2,1,2159,0,,
validator,org.apache.commons.validator.routines,DomainValidator,getOverrides,0,7,1,2166,0,,
validator,org.apache.commons.validator.routines,DomainValidator,isAllowLocal,3,1,0,2200,0,,
validator,org.apache.commons.validator.routines,DomainValidator,isValid,14,4,1,2210,0,org.apache.commons.validator.routines.DomainValidator,org.apache.commons.validator.routines.DomainValidator
validator,org.apache.commons.validator.routines,DomainValidator,isValidCountryCodeTld,4,1,1,2236,0,org.apache.commons.validator.routines.DomainValidator,org.apache.commons.validator.routines.DomainValidator
validator,org.apache.commons.validator.routines,DomainValidator,isValidDomainSyntax,11,3,1,2250,0,org.apache.commons.validator.routines.DomainValidator,org.apache.commons.validator.routines.DomainValidator
validator,org.apache.commons.validator.routines,DomainValidator,isValidGenericTld,4,1,1,2265,0,org.apache.commons.validator.routines.DomainValidator,org.apache.commons.validator.routines.DomainValidator
validator,org.apache.commons.validator.routines,DomainValidator,isValidInfrastructureTld,4,1,1,2277,0,org.apache.commons.validator.routines.DomainValidator,org.apache.commons.validator.routines.DomainValidator
validator,org.apache.commons.validator.routines,DomainValidator,isValidLocalTld,4,1,1,2289,0,org.apache.commons.validator.routines.DomainValidator,org.apache.commons.validator.routines.DomainValidator
validator,org.apache.commons.validator.routines,DomainValidator,isValidTld,6,2,1,2302,0,org.apache.commons.validator.routines.DomainValidator,org.apache.commons.validator.routines.DomainValidator
validator,org.apache.commons.validator.routines,DoubleValidator,getInstance,3,1,0,70,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,DoubleValidator,3,1,0,78,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,DoubleValidator,3,1,2,85,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,isInRange,3,1,3,110,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,isInRange,3,1,3,123,0,org.apache.commons.validator.routines.DoubleValidator,org.apache.commons.validator.routines.DoubleValidator
validator,org.apache.commons.validator.routines,DoubleValidator,maxValue,3,1,2,136,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,maxValue,3,1,2,148,0,org.apache.commons.validator.routines.DoubleValidator,org.apache.commons.validator.routines.DoubleValidator
validator,org.apache.commons.validator.routines,DoubleValidator,minValue,3,1,2,160,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,minValue,3,1,2,172,0,org.apache.commons.validator.routines.DoubleValidator,org.apache.commons.validator.routines.DoubleValidator
validator,org.apache.commons.validator.routines,DoubleValidator,processParsedValue,6,2,2,184,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,validate,3,1,1,201,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,validate,3,1,2,213,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,validate,3,1,2,225,0,,
validator,org.apache.commons.validator.routines,DoubleValidator,validate,3,1,3,237,0,,
validator,org.apache.commons.validator.routines,EmailValidator,getInstance,3,1,0,78,0,,
validator,org.apache.commons.validator.routines,EmailValidator,getInstance,3,1,1,87,0,org.apache.commons.validator.routines.EmailValidator,org.apache.commons.validator.routines.EmailValidator
validator,org.apache.commons.validator.routines,EmailValidator,getInstance,12,4,2,98,0,,
validator,org.apache.commons.validator.routines,EmailValidator,EmailValidator,3,1,1,123,0,,
validator,org.apache.commons.validator.routines,EmailValidator,EmailValidator,4,1,2,132,0,,
validator,org.apache.commons.validator.routines,EmailValidator,EmailValidator,10,3,3,143,0,,
validator,org.apache.commons.validator.routines,EmailValidator,isValid,19,6,1,163,0,org.apache.commons.validator.routines.EmailValidator,org.apache.commons.validator.routines.EmailValidator
validator,org.apache.commons.validator.routines,EmailValidator,isValidDomain,11,3,1,191,0,,
validator,org.apache.commons.validator.routines,EmailValidator,isValidUser,6,2,1,213,0,,
validator,org.apache.commons.validator.routines,FloatValidator,getInstance,3,1,0,70,0,,
validator,org.apache.commons.validator.routines,FloatValidator,FloatValidator,3,1,0,78,0,,
validator,org.apache.commons.validator.routines,FloatValidator,FloatValidator,3,1,2,85,0,,
validator,org.apache.commons.validator.routines,FloatValidator,isInRange,3,1,3,110,0,,
validator,org.apache.commons.validator.routines,FloatValidator,isInRange,3,1,3,123,0,org.apache.commons.validator.routines.FloatValidator,org.apache.commons.validator.routines.FloatValidator
validator,org.apache.commons.validator.routines,FloatValidator,maxValue,3,1,2,136,0,,
validator,org.apache.commons.validator.routines,FloatValidator,maxValue,3,1,2,148,0,org.apache.commons.validator.routines.FloatValidator,org.apache.commons.validator.routines.FloatValidator
validator,org.apache.commons.validator.routines,FloatValidator,minValue,3,1,2,160,0,,
validator,org.apache.commons.validator.routines,FloatValidator,minValue,3,1,2,172,0,org.apache.commons.validator.routines.FloatValidator,org.apache.commons.validator.routines.FloatValidator
validator,org.apache.commons.validator.routines,FloatValidator,processParsedValue,21,7,2,184,0,,
validator,org.apache.commons.validator.routines,FloatValidator,validate,3,1,1,219,0,,
validator,org.apache.commons.validator.routines,FloatValidator,validate,3,1,2,231,0,,
validator,org.apache.commons.validator.routines,FloatValidator,validate,3,1,2,243,0,,
validator,org.apache.commons.validator.routines,FloatValidator,validate,3,1,3,255,0,,
validator,org.apache.commons.validator.routines,IBANValidator,getInstance,3,1,0,246,0,,
validator,org.apache.commons.validator.routines,IBANValidator,IBANValidator,3,1,0,257,0,,
validator,org.apache.commons.validator.routines,IBANValidator,IBANValidator,3,1,1,264,0,org.apache.commons.validator.routines.IBANValidator,org.apache.commons.validator.routines.IBANValidator
validator,org.apache.commons.validator.routines,IBANValidator,createValidators,10,3,1,273,0,,
validator,org.apache.commons.validator.routines,IBANValidator,getDefaultValidators,3,1,0,284,0,,
validator,org.apache.commons.validator.routines,IBANValidator,getValidator,7,2,1,293,0,,
validator,org.apache.commons.validator.routines,IBANValidator,hasValidator,3,1,1,308,0,org.apache.commons.validator.routines.IBANValidator,org.apache.commons.validator.routines.IBANValidator
validator,org.apache.commons.validator.routines,IBANValidator,isValid,7,2,1,318,0,org.apache.commons.validator.routines.IBANValidator,org.apache.commons.validator.routines.IBANValidator
validator,org.apache.commons.validator.routines,IBANValidator,setValidator,9,3,3,332,0,org.apache.commons.validator.routines.IBANValidator,org.apache.commons.validator.routines.IBANValidator
validator,org.apache.commons.validator.routines,IBANValidator,setValidator,6,2,1,354,0,,
validator,org.apache.commons.validator.routines,InetAddressValidator,getInstance,3,1,0,68,0,,
validator,org.apache.commons.validator.routines,InetAddressValidator,isValid,3,1,1,79,0,org.apache.commons.validator.routines.InetAddressValidator,org.apache.commons.validator.routines.InetAddressValidator
validator,org.apache.commons.validator.routines,InetAddressValidator,isValidInet4Address,25,6,1,88,0,,
validator,org.apache.commons.validator.routines,InetAddressValidator,isValidInet6Address,84,21,1,120,0,org.apache.commons.validator.routines.InetAddressValidator,org.apache.commons.validator.routines.InetAddressValidator
validator,org.apache.commons.validator.routines,IntegerValidator,getInstance,3,1,0,70,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,IntegerValidator,3,1,0,78,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,IntegerValidator,3,1,2,85,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,isInRange,3,1,3,110,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,isInRange,3,1,3,123,0,org.apache.commons.validator.routines.IntegerValidator,org.apache.commons.validator.routines.IntegerValidator
validator,org.apache.commons.validator.routines,IntegerValidator,maxValue,3,1,2,136,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,maxValue,3,1,2,148,0,org.apache.commons.validator.routines.IntegerValidator,org.apache.commons.validator.routines.IntegerValidator
validator,org.apache.commons.validator.routines,IntegerValidator,minValue,3,1,2,160,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,minValue,3,1,2,172,0,org.apache.commons.validator.routines.IntegerValidator,org.apache.commons.validator.routines.IntegerValidator
validator,org.apache.commons.validator.routines,IntegerValidator,processParsedValue,9,3,2,184,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,validate,3,1,1,207,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,validate,3,1,2,219,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,validate,3,1,2,231,0,,
validator,org.apache.commons.validator.routines,IntegerValidator,validate,3,1,3,243,0,,
validator,org.apache.commons.validator.routines,ISBNValidator,getInstance,3,1,0,99,0,,
validator,org.apache.commons.validator.routines,ISBNValidator,getInstance,3,1,1,109,0,,
validator,org.apache.commons.validator.routines,ISBNValidator,ISBNValidator,3,1,0,130,0,,
validator,org.apache.commons.validator.routines,ISBNValidator,ISBNValidator,3,1,1,138,0,,
validator,org.apache.commons.validator.routines,ISBNValidator,convertToISBN13,18,3,1,150,0,,
validator,org.apache.commons.validator.routines,ISBNValidator,isValid,3,1,1,183,0,org.apache.commons.validator.routines.ISBNValidator,org.apache.commons.validator.routines.ISBNValidator
validator,org.apache.commons.validator.routines,ISBNValidator,isValidISBN10,3,1,1,194,0,,
